"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Parkers","27010700",2010-06-01,"TRPD",1,NA,"mpn","N",""
"Parkers","27010700",2010-06-01,"TRPD",1,NA,"mpn","N",""
"Fish","27011800",2010-06-01,"TRPD",1,NA,"mpn","N",""
"Baker - Camp","27017600",2010-06-01,"TRPD",4,NA,"mpn","N",""
"Baker - Main","27017600",2010-06-01,"TRPD",3,NA,"mpn","N",""
"Rebecca","27019200",2010-06-02,"TRPD",3,NA,"mpn","N",""
"Cleary","70002200",2010-06-02,"TRPD",4,NA,"mpn","N",""
"Auburn","10004400",2010-06-07,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2010-06-07,"TRPD",56,NA,"mpn","N",""
"French","27010400",2010-06-07,"TRPD",4,NA,"mpn","N",""
"Medicine East","27010400",2010-06-07,"TRPD",6,NA,"mpn","N",""
"Medicine East","27010400",2010-06-07,"TRPD",3,NA,"mpn","N",""
"Medicine West","27010400",2010-06-07,"TRPD",2,NA,"mpn","N",""
"Parkers","27010700",2010-06-07,"TRPD",32,NA,"mpn","N",""
"Fish","27011800",2010-06-07,"TRPD",3,NA,"mpn","N",""
"Baker - Camp","27017600",2010-06-07,"TRPD",20,NA,"mpn","N",""
"Baker - Main","27017600",2010-06-07,"TRPD",13,NA,"mpn","N",""
"Rebecca","27019200",2010-06-07,"TRPD",0,NA,"mpn","N",""
"Cleary","70002200",2010-06-07,"TRPD",3,NA,"mpn","N",""
"Auburn","10004400",2010-06-14,"TRPD",16,NA,"mpn","N",""
"Bryant","27006700",2010-06-14,"TRPD",28,NA,"mpn","N",""
"French","27010400",2010-06-14,"TRPD",38,16.11,"mpn","N",""
"Medicine East","27010400",2010-06-14,"TRPD",38,14.73,"mpn","N",""
"Medicine West","27010400",2010-06-14,"TRPD",2,3.44,"mpn","N",""
"Medicine West","27010400",2010-06-14,"TRPD",3,NA,"mpn","N",""
"Parkers","27010700",2010-06-14,"TRPD",38,5.92,"mpn","N",""
"Fish","27011800",2010-06-14,"TRPD",1,NA,"mpn","N",""
"Baker - Camp","27017600",2010-06-14,"TRPD",3,NA,"mpn","N",""
"Baker - Main","27017600",2010-06-14,"TRPD",4,NA,"mpn","N",""
"Rebecca","27019200",2010-06-14,"TRPD",2,NA,"mpn","N",""
"Auburn","10004400",2010-06-21,"TRPD",35,5.07,"mpn","N",""
"Bryant","27006700",2010-06-21,"TRPD",16,26.63,"mpn","N",""
"French","27010400",2010-06-21,"TRPD",8,14.33,"mpn","N",""
"Medicine East","27010400",2010-06-21,"TRPD",46,13.25,"mpn","N",""
"Medicine West","27010400",2010-06-21,"TRPD",5,3.13,"mpn","N",""
"Parkers","27010700",2010-06-21,"TRPD",9,6.42,"mpn","N",""
"Parkers","27010700",2010-06-21,"TRPD",19,11.58,"mpn","N",""
"Fish","27011800",2010-06-21,"TRPD",2,1.64,"mpn","N",""
"Baker - Camp","27017600",2010-06-21,"TRPD",11,3.66,"mpn","N",""
"Baker - Main","27017600",2010-06-21,"TRPD",67,2.89,"mpn","N",""
"Rebecca","27019200",2010-06-21,"TRPD",10,1.97,"mpn","N",""
"Cleary","70002200",2010-06-21,"TRPD",8,NA,"mpn","N",""
"Auburn","10004400",2010-06-28,"TRPD",9,5.23,"mpn","N",""
"Auburn","10004400",2010-06-28,"TRPD",7,5.23,"mpn","N",""
"Bryant","27006700",2010-06-28,"TRPD",10,17.2,"mpn","N",""
"French","27010400",2010-06-28,"TRPD",16,16.09,"mpn","N",""
"Medicine East","27010400",2010-06-28,"TRPD",141,21.35,"mpn","N",""
"Medicine West","27010400",2010-06-28,"TRPD",50,4.96,"mpn","N",""
"Parkers","27010700",2010-06-28,"TRPD",41,24.33,"mpn","N",""
"Fish","27011800",2010-06-28,"TRPD",5,1.97,"mpn","N",""
"Baker - Camp","27017600",2010-06-28,"TRPD",86,8.93,"mpn","N",""
"Baker - Main","27017600",2010-06-28,"TRPD",12,3.81,"mpn","N",""
"Rebecca","27019200",2010-06-28,"TRPD",3,1.97,"mpn","N",""
"Cleary","70002200",2010-06-29,"TRPD",48,12.34,"mpn","N",""
"Auburn","10004400",2010-07-06,"TRPD",1,5.23,"mpn","N",""
"Bryant","27006700",2010-07-06,"TRPD",261,36.58,"mpn","N",""
"French","27010400",2010-07-06,"TRPD",291,28.71,"mpn","N",""
"Medicine East","27010400",2010-07-06,"TRPD",488,51.46,"mpn","N",""
"Medicine West","27010400",2010-07-06,"TRPD",36,8.84,"mpn","N",""
"Parkers","27010700",2010-07-06,"TRPD",23,22.77,"mpn","N",""
"Fish","27011800",2010-07-06,"TRPD",3,2.46,"mpn","N",""
"Baker - Camp","27017600",2010-07-06,"TRPD",82,21.56,"mpn","N",""
"Baker - Main","27017600",2010-07-06,"TRPD",28,7.42,"mpn","N",""
"Rebecca","27019200",2010-07-06,"TRPD",88,3.88,"mpn","N",""
"Cleary","70002200",2010-07-06,"TRPD",28,17.84,"mpn","N",""
"Cleary","70002200",2010-07-06,"TRPD",56,12.09,"mpn","N",""
"Auburn","10004400",2010-07-12,"TRPD",2,3.45,"mpn","N",""
"Bryant","27006700",2010-07-12,"TRPD",921,64.04,"mpn","N",""
"French","27010400",2010-07-12,"TRPD",2,14.99,"mpn","N",""
"Medicine East","27010400",2010-07-12,"TRPD",3,51.46,"mpn","N",""
"Medicine West","27010400",2010-07-12,"TRPD",2,8.15,"mpn","N",""
"Parkers","27010700",2010-07-12,"TRPD",27,21.27,"mpn","N",""
"Fish","27011800",2010-07-12,"TRPD",2,2.27,"mpn","N",""
"Baker - Camp","27017600",2010-07-12,"TRPD",0,11.84,"mpn","N",""
"Baker - Main","27017600",2010-07-12,"TRPD",15,20.97,"mpn","N",""
"Baker - Main","27017600",2010-07-12,"TRPD",12,12.2,"mpn","N",""
"Rebecca","27019200",2010-07-12,"TRPD",2,4.46,"mpn","N",""
"Cleary","70002200",2010-07-13,"TRPD",107,36.46,"mpn","N",""
"Auburn","10004400",2010-07-19,"TRPD",1,1.7,"mpn","N",""
"Bryant","27006700",2010-07-19,"TRPD",38,68.07,"mpn","N",""
"French","27010400",2010-07-19,"TRPD",7,16.45,"mpn","N",""
"Medicine East","27010400",2010-07-19,"TRPD",36,50.91,"mpn","N",""
"Medicine West","27010400",2010-07-19,"TRPD",14,12.03,"mpn","N",""
"Parkers","27010700",2010-07-19,"TRPD",20,24.95,"mpn","N",""
"Fish","27011800",2010-07-19,"TRPD",1,2.27,"mpn","N",""
"Baker - Camp","27017600",2010-07-19,"TRPD",17,16.09,"mpn","N",""
"Baker - Camp","27017600",2010-07-19,"TRPD",9,14.75,"mpn","N",""
"Baker - Main","27017600",2010-07-19,"TRPD",4,11.93,"mpn","N",""
"Rebecca","27019200",2010-07-19,"TRPD",1,4.46,"mpn","N",""
"Cleary","70002200",2010-07-19,"TRPD",5,33.19,"mpn","N",""
"Bryant","27006700",2010-07-26,"TRPD",816,149.44,"mpn","Y","ecoli_30dayGM"
"Rebecca","27019200",2010-07-26,"TRPD",2420,13.36,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2010-07-26,"TRPD",3,1.43,"mpn","N",""
"French","27010400",2010-07-26,"TRPD",17,14.39,"mpn","N",""
"Medicine East","27010400",2010-07-26,"TRPD",5,32.66,"mpn","N",""
"Medicine West","27010400",2010-07-26,"TRPD",0,8.72,"mpn","N",""
"Parkers","27010700",2010-07-26,"TRPD",6,19.82,"mpn","N",""
"Parkers","27010700",2010-07-26,"TRPD",11,15.23,"mpn","N",""
"Fish","27011800",2010-07-26,"TRPD",32,3.95,"mpn","N",""
"Baker - Camp","27017600",2010-07-26,"TRPD",23,12.36,"mpn","N",""
"Baker - Main","27017600",2010-07-26,"TRPD",1,7.26,"mpn","N",""
"Cleary","70002200",2010-07-26,"TRPD",23,28.65,"mpn","N",""
"Bryant","27006700",2010-08-02,"TRPD",19,169.91,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2010-08-02,"TRPD",1,1.43,"mpn","N",""
"French","27010400",2010-08-02,"TRPD",20,18.17,"mpn","N",""
"French","27010400",2010-08-02,"TRPD",26,17.51,"mpn","N",""
"Medicine East","27010400",2010-08-02,"TRPD",201,35.06,"mpn","N",""
"Medicine West","27010400",2010-08-02,"TRPD",3,4.97,"mpn","N",""
"Parkers","27010700",2010-08-02,"TRPD",13,13.59,"mpn","N",""
"Fish","27011800",2010-08-02,"TRPD",142,7.71,"mpn","N",""
"Baker - Camp","27017600",2010-08-02,"TRPD",24,9.67,"mpn","N",""
"Baker - Main","27017600",2010-08-02,"TRPD",36,7.63,"mpn","N",""
"Rebecca","27019200",2010-08-02,"TRPD",20,24.33,"mpn","N",""
"Cleary","70002200",2010-08-02,"TRPD",14,21.71,"mpn","N",""
"Parkers","27010700",2010-08-09,"TRPD",1414,29.99,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2010-08-09,"TRPD",1,1.75,"mpn","N",""
"Bryant","27006700",2010-08-09,"TRPD",8,84.63,"mpn","N",""
"French","27010400",2010-08-09,"TRPD",16,11.21,"mpn","N",""
"Medicine East","27010400",2010-08-09,"TRPD",73,23.98,"mpn","N",""
"Medicine West","27010400",2010-08-09,"TRPD",8,3.68,"mpn","N",""
"Fish","27011800",2010-08-09,"TRPD",6,8.86,"mpn","N",""
"Baker - Camp","27017600",2010-08-09,"TRPD",64,22.21,"mpn","N",""
"Baker - Main","27017600",2010-08-09,"TRPD",11,7.5,"mpn","N",""
"Baker - Main","27017600",2010-08-09,"TRPD",7,6.44,"mpn","N",""
"Rebecca","27019200",2010-08-09,"TRPD",117,25.75,"mpn","N",""
"Cleary","70002200",2010-08-10,"TRPD",20,20.3,"mpn","N",""
"Auburn","10004400",2010-08-16,"TRPD",1,1.86,"mpn","N",""
"Bryant","27006700",2010-08-16,"TRPD",8,32.76,"mpn","N",""
"French","27010400",2010-08-16,"TRPD",276,48.78,"mpn","N",""
"French","27010400",2010-08-16,"TRPD",345,26.44,"mpn","N",""
"Medicine East","27010400",2010-08-16,"TRPD",579,68.69,"mpn","N",""
"Medicine West","27010400",2010-08-16,"TRPD",16,5.57,"mpn","N",""
"Parkers","27010700",2010-08-16,"TRPD",228,48.79,"mpn","N",""
"Fish","27011800",2010-08-16,"TRPD",108,19.67,"mpn","N",""
"Baker - Camp","27017600",2010-08-16,"TRPD",17,25.22,"mpn","N",""
"Baker - Main","27017600",2010-08-16,"TRPD",17,8.6,"mpn","N",""
"Rebecca","27019200",2010-08-16,"TRPD",291,69.72,"mpn","N",""
"Cleary","70002200",2010-08-16,"TRPD",40,16.67,"mpn","N",""
"Rebecca","27019200",2010-08-23,"TRPD",816,266.52,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2010-08-23,"TRPD",1,2.27,"mpn","N",""
"Bryant","27006700",2010-08-23,"TRPD",727,59.11,"mpn","N",""
"French","27010400",2010-08-23,"TRPD",31,53.91,"mpn","N",""
"Medicine East","27010400",2010-08-23,"TRPD",326,106.73,"mpn","N",""
"Medicine West","27010400",2010-08-23,"TRPD",83,7.96,"mpn","N",""
"Parkers","27010700",2010-08-23,"TRPD",214,99.73,"mpn","N",""
"Fish","27011800",2010-08-23,"TRPD",66,45.47,"mpn","N",""
"Baker - Camp","27017600",2010-08-23,"TRPD",21,26.31,"mpn","N",""
"Baker - Main","27017600",2010-08-23,"TRPD",387,28.33,"mpn","N",""
"Cleary","70002200",2010-08-23,"TRPD",33,27.81,"mpn","N",""
"Cleary","70002200",2010-08-23,"TRPD",45,25.87,"mpn","N",""
"Rebecca","27019200",2010-08-25,"TRPD",1,56.1,"mpn","N",""
"Rebecca","27019200",2010-08-25,"TRPD",1,30.81,"mpn","N",""
"Medicine East","27010400",2010-08-30,"TRPD",770,292.27,"mpn","Y","ecoli_30dayGM"
"Parkers","27010700",2010-08-30,"TRPD",49,134.46,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2010-08-30,"TRPD",2,2.23,"mpn","N",""
"Bryant","27006700",2010-08-30,"TRPD",68,35.96,"mpn","N",""
"French","27010400",2010-08-30,"TRPD",38,57.43,"mpn","N",""
"Medicine West","27010400",2010-08-30,"TRPD",9,12.35,"mpn","N",""
"Fish","27011800",2010-08-30,"TRPD",12,37.37,"mpn","N",""
"Fish","27011800",2010-08-30,"TRPD",18,24.72,"mpn","N",""
"Baker - Camp","27017600",2010-08-30,"TRPD",1,14.05,"mpn","N",""
"Baker - Main","27017600",2010-08-30,"TRPD",1,13.83,"mpn","N",""
"Rebecca","27019200",2010-08-30,"TRPD",65,27.4,"mpn","N",""
"Cleary","70002200",2010-08-30,"TRPD",199,47.29,"mpn","N",""
"Medicine East","27010400",2010-08-31,"TRPD",1203,711.93,"mpn","Y","ecoli_30dayGM"
"Medicine East","27010400",2010-08-31,"TRPD",1046,406.49,"mpn","Y","ecoli_30dayGM"
"Medicine East","27010400",2011-05-23,"TRPD",2420,NA,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2011-05-23,"TRPD",36,NA,"mpn","N",""
"Bryant","27006700",2011-05-23,"TRPD",82,NA,"mpn","N",""
"French","27010400",2011-05-23,"TRPD",19,NA,"mpn","N",""
"Medicine West","27010400",2011-05-23,"TRPD",276,NA,"mpn","N",""
"Parkers","27010700",2011-05-23,"TRPD",161,NA,"mpn","N",""
"Baker - Camp","27017600",2011-05-23,"TRPD",7,NA,"mpn","N",""
"Baker - Main","27017600",2011-05-23,"TRPD",31,NA,"mpn","N",""
"Rebecca","27019200",2011-05-23,"TRPD",11,NA,"mpn","N",""
"Fish","27011800",2011-05-24,"TRPD",36,NA,"mpn","N",""
"Cleary","70002200",2011-05-24,"TRPD",15,NA,"mpn","N",""
"Auburn","10004400",2011-05-31,"TRPD",105,NA,"mpn","N",""
"Bryant","27006700",2011-05-31,"TRPD",10,NA,"mpn","N",""
"French","27010400",2011-05-31,"TRPD",144,NA,"mpn","N",""
"Medicine East","27010400",2011-05-31,"TRPD",21,NA,"mpn","N",""
"Medicine West","27010400",2011-05-31,"TRPD",11,NA,"mpn","N",""
"Parkers","27010700",2011-05-31,"TRPD",6,NA,"mpn","N",""
"Fish","27011800",2011-05-31,"TRPD",7,NA,"mpn","N",""
"Baker - Camp","27017600",2011-05-31,"TRPD",4,NA,"mpn","N",""
"Baker - Main","27017600",2011-05-31,"TRPD",236,NA,"mpn","N",""
"Rebecca","27019200",2011-05-31,"TRPD",10,NA,"mpn","N",""
"Cleary","70002200",2011-05-31,"TRPD",9,NA,"mpn","N",""
"Auburn","10004400",2011-06-06,"TRPD",2,NA,"mpn","N",""
"Bryant","27006700",2011-06-06,"TRPD",3,NA,"mpn","N",""
"French","27010400",2011-06-06,"TRPD",16,NA,"mpn","N",""
"Medicine East","27010400",2011-06-06,"TRPD",6,NA,"mpn","N",""
"Medicine West","27010400",2011-06-06,"TRPD",15,NA,"mpn","N",""
"Parkers","27010700",2011-06-06,"TRPD",1,NA,"mpn","N",""
"Fish","27011800",2011-06-06,"TRPD",5,NA,"mpn","N",""
"Baker - Camp","27017600",2011-06-06,"TRPD",162,NA,"mpn","N",""
"Baker - Main","27017600",2011-06-06,"TRPD",1,NA,"mpn","N",""
"Rebecca","27019200",2011-06-06,"TRPD",2,NA,"mpn","N",""
"Cleary","70002200",2011-06-07,"TRPD",3,NA,"mpn","N",""
"Auburn","10004400",2011-06-13,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2011-06-13,"TRPD",116,NA,"mpn","N",""
"French","27010400",2011-06-13,"TRPD",199,NA,"mpn","N",""
"Medicine East","27010400",2011-06-13,"TRPD",142,NA,"mpn","N",""
"Medicine West","27010400",2011-06-13,"TRPD",1,NA,"mpn","N",""
"Parkers","27010700",2011-06-13,"TRPD",11,NA,"mpn","N",""
"Fish","27011800",2011-06-13,"TRPD",3,NA,"mpn","N",""
"Baker - Camp","27017600",2011-06-13,"TRPD",9,NA,"mpn","N",""
"Baker - Main","27017600",2011-06-13,"TRPD",1,NA,"mpn","N",""
"Rebecca","27019200",2011-06-13,"TRPD",46,NA,"mpn","N",""
"Cleary","70002200",2011-06-13,"TRPD",5,NA,"mpn","N",""
"Auburn","10004400",2011-06-20,"TRPD",6,2.93,"mpn","N",""
"Bryant","27006700",2011-06-20,"TRPD",261,37.53,"mpn","N",""
"French","27010400",2011-06-20,"TRPD",13,40.81,"mpn","N",""
"Medicine East","27010400",2011-06-20,"TRPD",14,57.08,"mpn","N",""
"Medicine West","27010400",2011-06-20,"TRPD",7,12.61,"mpn","N",""
"Parkers","27010700",2011-06-20,"TRPD",63,14.63,"mpn","N",""
"Fish","27011800",2011-06-20,"TRPD",2,4.04,"mpn","N",""
"Baker - Camp","27017600",2011-06-20,"TRPD",5,5.92,"mpn","N",""
"Baker - Main","27017600",2011-06-20,"TRPD",5,2.74,"mpn","N",""
"Rebecca","27019200",2011-06-20,"TRPD",2,2.94,"mpn","N",""
"Cleary","70002200",2011-06-21,"TRPD",46,9.86,"mpn","N",""
"Auburn","10004400",2011-06-27,"TRPD",816,5.47,"mpn","N",""
"Bryant","27006700",2011-06-27,"TRPD",26,29.83,"mpn","N",""
"French","27010400",2011-06-27,"TRPD",145,50.42,"mpn","N",""
"Medicine East","27010400",2011-06-27,"TRPD",74,28.42,"mpn","N",""
"Medicine West","27010400",2011-06-27,"TRPD",12,6.74,"mpn","N",""
"Parkers","27010700",2011-06-27,"TRPD",4,6.99,"mpn","N",""
"Fish","27011800",2011-06-27,"TRPD",30,3.9,"mpn","N",""
"Baker - Camp","27017600",2011-06-27,"TRPD",172,16.58,"mpn","N",""
"Baker - Main","27017600",2011-06-27,"TRPD",156,3.79,"mpn","N",""
"Rebecca","27019200",2011-06-27,"TRPD",2,1.82,"mpn","N",""
"Cleary","70002200",2011-06-27,"TRPD",1,5.74,"mpn","N",""
"Auburn","10004400",2011-07-05,"TRPD",7,8.07,"mpn","N",""
"Bryant","27006700",2011-07-05,"TRPD",37,38.75,"mpn","N",""
"French","27010400",2011-07-05,"TRPD",26,53.12,"mpn","N",""
"Medicine East","27010400",2011-07-05,"TRPD",579,55.17,"mpn","N",""
"Medicine West","27010400",2011-07-05,"TRPD",2,4.79,"mpn","N",""
"Parkers","27010700",2011-07-05,"TRPD",11,7.89,"mpn","N",""
"Fish","27011800",2011-07-05,"TRPD",40,8.15,"mpn","N",""
"Baker - Camp","27017600",2011-07-05,"TRPD",1,16.58,"mpn","N",""
"Baker - Main","27017600",2011-07-05,"TRPD",80,9.1,"mpn","N",""
"Rebecca","27019200",2011-07-05,"TRPD",3,1.43,"mpn","N",""
"Cleary","70002200",2011-07-06,"TRPD",10,5.86,"mpn","N",""
"Auburn","10004400",2011-07-11,"TRPD",12,13.27,"mpn","N",""
"Bryant","27006700",2011-07-11,"TRPD",1,31.11,"mpn","N",""
"French","27010400",2011-07-11,"TRPD",66,46.64,"mpn","N",""
"Medicine East","27010400",2011-07-11,"TRPD",172,107.94,"mpn","N",""
"Medicine West","27010400",2011-07-11,"TRPD",5,3.84,"mpn","N",""
"Parkers","27010700",2011-07-11,"TRPD",38,16.32,"mpn","N",""
"Fish","27011800",2011-07-11,"TRPD",91,14.56,"mpn","N",""
"Baker - Camp","27017600",2011-07-11,"TRPD",4,5.99,"mpn","N",""
"Baker - Main","27017600",2011-07-11,"TRPD",5,12.56,"mpn","N",""
"Rebecca","27019200",2011-07-11,"TRPD",1,1.43,"mpn","N",""
"Cleary","70002200",2011-07-11,"TRPD",115,12.15,"mpn","N",""
"Auburn","10004400",2011-07-18,"TRPD",4,17.51,"mpn","N",""
"Bryant","27006700",2011-07-18,"TRPD",18,21.43,"mpn","N",""
"French","27010400",2011-07-18,"TRPD",30,51.8,"mpn","N",""
"Medicine East","27010400",2011-07-18,"TRPD",73,94.49,"mpn","N",""
"Medicine West","27010400",2011-07-18,"TRPD",17,6.78,"mpn","N",""
"Parkers","27010700",2011-07-18,"TRPD",28,19.68,"mpn","N",""
"Fish","27011800",2011-07-18,"TRPD",50,25.56,"mpn","N",""
"Baker - Camp","27017600",2011-07-18,"TRPD",3,4.81,"mpn","N",""
"Baker - Main","27017600",2011-07-18,"TRPD",2,14.42,"mpn","N",""
"Rebecca","27019200",2011-07-18,"TRPD",4,1.89,"mpn","N",""
"Cleary","70002200",2011-07-19,"TRPD",42,18.59,"mpn","N",""
"Auburn","10004400",2011-07-25,"TRPD",59,27.66,"mpn","N",""
"Bryant","27006700",2011-07-25,"TRPD",10,11.16,"mpn","N",""
"French","27010400",2011-07-25,"TRPD",76,44.12,"mpn","N",""
"Medicine East","27010400",2011-07-25,"TRPD",29,109.3,"mpn","N",""
"Medicine West","27010400",2011-07-25,"TRPD",6,6.57,"mpn","N",""
"Parkers","27010700",2011-07-25,"TRPD",1,8.59,"mpn","N",""
"Fish","27011800",2011-07-25,"TRPD",9,34.54,"mpn","N",""
"Baker - Camp","27017600",2011-07-25,"TRPD",9,5.41,"mpn","N",""
"Baker - Main","27017600",2011-07-25,"TRPD",1,10.45,"mpn","N",""
"Rebecca","27019200",2011-07-25,"TRPD",9,2.55,"mpn","N",""
"Cleary","70002200",2011-07-25,"TRPD",13,14.44,"mpn","N",""
"Auburn","10004400",2011-08-01,"TRPD",19,13.04,"mpn","N",""
"Bryant","27006700",2011-08-01,"TRPD",579,20.76,"mpn","N",""
"French","27010400",2011-08-01,"TRPD",19,47,"mpn","N",""
"Medicine East","27010400",2011-08-01,"TRPD",82,111.57,"mpn","N",""
"Medicine West","27010400",2011-08-01,"TRPD",16,6.96,"mpn","N",""
"Parkers","27010700",2011-08-01,"TRPD",1,6.51,"mpn","N",""
"Fish","27011800",2011-08-01,"TRPD",261,53.23,"mpn","N",""
"Baker - Camp","27017600",2011-08-01,"TRPD",3,2.41,"mpn","N",""
"Baker - Main","27017600",2011-08-01,"TRPD",48,8.26,"mpn","N",""
"Rebecca","27019200",2011-08-01,"TRPD",4,3.37,"mpn","N",""
"Cleary","70002200",2011-08-02,"TRPD",18,25.74,"mpn","N",""
"Parkers","27010700",2011-08-08,"TRPD",2421,19.15,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2011-08-08,"TRPD",2,10.15,"mpn","N",""
"Bryant","27006700",2011-08-08,"TRPD",26,19.35,"mpn","N",""
"French","27010400",2011-08-08,"TRPD",147,47.11,"mpn","N",""
"Medicine East","27010400",2011-08-08,"TRPD",16,54.43,"mpn","N",""
"Medicine West","27010400",2011-08-08,"TRPD",7,8.94,"mpn","N",""
"Fish","27011800",2011-08-08,"TRPD",387,83.81,"mpn","N",""
"Baker - Camp","27017600",2011-08-08,"TRPD",205,6.98,"mpn","N",""
"Baker - Main","27017600",2011-08-08,"TRPD",15,5.91,"mpn","N",""
"Rebecca","27019200",2011-08-08,"TRPD",70,6.32,"mpn","N",""
"Cleary","70002200",2011-08-08,"TRPD",14,27.53,"mpn","N",""
"Parkers","27010700",2011-08-09,"TRPD",133,24.6,"mpn","N",""
"Fish","27011800",2011-08-15,"TRPD",2421,161.55,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2011-08-15,"TRPD",2,7.09,"mpn","N",""
"Bryant","27006700",2011-08-15,"TRPD",11,31.25,"mpn","N",""
"French","27010400",2011-08-15,"TRPD",16,43.45,"mpn","N",""
"Medicine East","27010400",2011-08-15,"TRPD",75,46.1,"mpn","N",""
"Medicine West","27010400",2011-08-15,"TRPD",20,11.8,"mpn","N",""
"Parkers","27010700",2011-08-15,"TRPD",921,49.48,"mpn","N",""
"Baker - Camp","27017600",2011-08-15,"TRPD",2,8.02,"mpn","N",""
"Baker - Main","27017600",2011-08-15,"TRPD",157,11.77,"mpn","N",""
"Rebecca","27019200",2011-08-15,"TRPD",194,18.12,"mpn","N",""
"Fish","27011800",2011-08-16,"TRPD",461,251.92,"mpn","Y","ecoli_30dayGM"
"Cleary","70002200",2011-08-16,"TRPD",9,16.54,"mpn","N",""
"Fish","27011800",2011-08-17,"TRPD",1414,692.63,"mpn","Y","ecoli_1dayGM"
"Fish","27011800",2011-08-18,"TRPD",64,522.89,"mpn","Y","ecoli_30dayGM"
"Parkers","27010700",2011-08-22,"TRPD",236,147.57,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2011-08-22,"TRPD",1120,646.71,"mpn","Y","ecoli_30dayGM"
"Rebecca","27019200",2011-08-22,"TRPD",2421,65.26,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2011-08-22,"TRPD",2,6.17,"mpn","N",""
"Bryant","27006700",2011-08-22,"TRPD",3,21.84,"mpn","N",""
"French","27010400",2011-08-22,"TRPD",9,31.17,"mpn","N",""
"Medicine East","27010400",2011-08-22,"TRPD",157,53.74,"mpn","N",""
"Medicine West","27010400",2011-08-22,"TRPD",2,7.69,"mpn","N",""
"Baker - Camp","27017600",2011-08-22,"TRPD",73,15.19,"mpn","N",""
"Baker - Main","27017600",2011-08-22,"TRPD",1,10.25,"mpn","N",""
"Cleary","70002200",2011-08-22,"TRPD",40,16.38,"mpn","N",""
"Rebecca","27019200",2011-08-23,"TRPD",345,135.32,"mpn","Y","ecoli_30dayGM"
"Rebecca","27019200",2011-08-24,"TRPD",276,315.59,"mpn","Y","ecoli_30dayGM"
"Parkers","27010700",2011-08-29,"TRPD",179,416.46,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2011-08-29,"TRPD",162,376.54,"mpn","Y","ecoli_30dayGM"
"Rebecca","27019200",2011-08-29,"TRPD",2,154.99,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2011-08-29,"TRPD",1,2.73,"mpn","N",""
"Bryant","27006700",2011-08-29,"TRPD",2,15.83,"mpn","N",""
"French","27010400",2011-08-29,"TRPD",205,42.94,"mpn","N",""
"Medicine East","27010400",2011-08-29,"TRPD",123,71.74,"mpn","N",""
"Medicine West","27010400",2011-08-29,"TRPD",5,7.41,"mpn","N",""
"Baker - Camp","27017600",2011-08-29,"TRPD",1,9.79,"mpn","N",""
"Baker - Main","27017600",2011-08-29,"TRPD",1,10.25,"mpn","N",""
"Auburn","10004400",2012-05-21,"TRPD",3,NA,"mpn","N",""
"Bryant","27006700",2012-05-21,"TRPD",15,NA,"mpn","N",""
"French","27010400",2012-05-21,"TRPD",27,NA,"mpn","N",""
"Medicine East","27010400",2012-05-21,"TRPD",26,NA,"mpn","N",""
"Medicine West","27010400",2012-05-21,"TRPD",3,NA,"mpn","N",""
"Parkers","27010700",2012-05-21,"TRPD",4,NA,"mpn","N",""
"Fish","27011800",2012-05-21,"TRPD",1,NA,"mpn","N",""
"Baker - Camp","27017600",2012-05-21,"TRPD",1,NA,"mpn","N",""
"Baker - Main","27017600",2012-05-21,"TRPD",1,NA,"mpn","N",""
"Rebecca","27019200",2012-05-21,"TRPD",5,NA,"mpn","N",""
"Cleary","70002200",2012-05-21,"TRPD",14,NA,"mpn","N",""
"Cedar","70009100",2012-05-22,"TRPD",13,NA,"mpn","N",""
"Auburn","10004400",2012-05-29,"TRPD",7,NA,"mpn","N",""
"Bryant","27006700",2012-05-29,"TRPD",4,NA,"mpn","N",""
"French","27010400",2012-05-29,"TRPD",36,NA,"mpn","N",""
"Medicine East","27010400",2012-05-29,"TRPD",291,NA,"mpn","N",""
"Medicine West","27010400",2012-05-29,"TRPD",11,NA,"mpn","N",""
"Parkers","27010700",2012-05-29,"TRPD",21,NA,"mpn","N",""
"Fish","27011800",2012-05-29,"TRPD",46,NA,"mpn","N",""
"Baker - Camp","27017600",2012-05-29,"TRPD",36,NA,"mpn","N",""
"Baker - Main","27017600",2012-05-29,"TRPD",114,NA,"mpn","N",""
"Rebecca","27019200",2012-05-29,"TRPD",2,NA,"mpn","N",""
