"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"McCarrons","62005400",2006-07-30,"RamseyCo",71.2,195.6,"mpn","Y","ecoli_30dayGM"
"McCarrons","62005400",2006-07-31,"RamseyCo",44.7,173,"mpn","Y","ecoli_30dayGM"
"Gervais","62000700",2006-08-01,"RamseyCo",1.8,2.6,"mpn","N",""
"Phalen","62001300",2006-08-01,"RamseyCo",9.2,8.1,"mpn","N",""
"Owasso","62005600",2006-08-01,"RamseyCo",2.5,3.8,"mpn","N",""
"Josephine","62005700",2006-08-01,"RamseyCo",1,5.9,"mpn","N",""
"Turtle","62006100",2006-08-01,"RamseyCo",7.4,4.2,"mpn","N",""
"Long","62006700",2006-08-01,"RamseyCo",21.9,18.6,"mpn","N",""
"Snail","62007300",2006-08-01,"RamseyCo",19.7,3.1,"mpn","N",""
"Johanna","62007800",2006-08-01,"RamseyCo",1,3.6,"mpn","N",""
"Mahtomedi","82016700",2006-08-01,"RamseyCo",11.2,1.7,"mpn","N",""
"White Bear","82016700",2006-08-01,"RamseyCo",1,1.4,"mpn","N",""
"McCarrons","62005400",2006-08-01,"RamseyCo",135.3,169.8,"mpn","Y","ecoli_30dayGM"
"McCarrons","62005400",2006-08-02,"RamseyCo",1195.9,195.2,"mpn","Y","ecoli_30dayGM"
"McCarrons","62005400",2006-08-03,"RamseyCo",126.4,189.6,"mpn","Y","ecoli_30dayGM"
"McCarrons","62005400",2006-08-07,"RamseyCo",15.4,176.5,"mpn","Y","ecoli_30dayGM"
"Gervais","62000700",2006-08-08,"RamseyCo",4.1,2.8,"mpn","N",""
"Phalen","62001300",2006-08-08,"RamseyCo",5.9,10.1,"mpn","N",""
"Owasso","62005600",2006-08-08,"RamseyCo",1.7,4,"mpn","N",""
"Josephine","62005700",2006-08-08,"RamseyCo",12.4,4,"mpn","N",""
"Turtle","62006100",2006-08-08,"RamseyCo",3.5,5,"mpn","N",""
"Long","62006700",2006-08-08,"RamseyCo",32.7,20.1,"mpn","N",""
"Snail","62007300",2006-08-08,"RamseyCo",1,3.1,"mpn","N",""
"Johanna","62007800",2006-08-08,"RamseyCo",1,2.6,"mpn","N",""
"Mahtomedi","82016700",2006-08-08,"RamseyCo",2.4,2.1,"mpn","N",""
"White Bear","82016700",2006-08-08,"RamseyCo",1,1.3,"mpn","N",""
"McCarrons","62005400",2006-08-10,"RamseyCo",11.3,138.4,"mpn","Y","ecoli_30dayGM"
"McCarrons","62005400",2006-08-14,"RamseyCo",8.6,122.1,"mpn","Y","ecoli_30dayGM"
"Gervais","62000700",2006-08-15,"RamseyCo",3.2,3.3,"mpn","N",""
"Phalen","62001300",2006-08-15,"RamseyCo",2.4,5.3,"mpn","N",""
"Owasso","62005600",2006-08-15,"RamseyCo",1.8,3.7,"mpn","N",""
"Josephine","62005700",2006-08-15,"RamseyCo",5.4,3.1,"mpn","N",""
"Turtle","62006100",2006-08-15,"RamseyCo",5.8,4.5,"mpn","N",""
"Long","62006700",2006-08-15,"RamseyCo",2.9,14,"mpn","N",""
"Snail","62007300",2006-08-15,"RamseyCo",1.7,3.2,"mpn","N",""
"Johanna","62007800",2006-08-15,"RamseyCo",1,1.7,"mpn","N",""
"Mahtomedi","82016700",2006-08-15,"RamseyCo",3.5,2.5,"mpn","N",""
"White Bear","82016700",2006-08-15,"RamseyCo",1,1.3,"mpn","N",""
"McCarrons","62005400",2006-08-17,"RamseyCo",23.8,96.4,"mpn","N",""
"Gervais","62000700",2006-08-22,"RamseyCo",4,4.3,"mpn","N",""
"Phalen","62001300",2006-08-22,"RamseyCo",2,5.1,"mpn","N",""
"McCarrons","62005400",2006-08-22,"RamseyCo",40.7,87.1,"mpn","N",""
"Owasso","62005600",2006-08-22,"RamseyCo",9,5.8,"mpn","N",""
"Josephine","62005700",2006-08-22,"RamseyCo",21.7,5.3,"mpn","N",""
"Turtle","62006100",2006-08-22,"RamseyCo",19.2,7,"mpn","N",""
"Long","62006700",2006-08-22,"RamseyCo",2,8.2,"mpn","N",""
"Snail","62007300",2006-08-22,"RamseyCo",1.4,2.5,"mpn","N",""
"Johanna","62007800",2006-08-22,"RamseyCo",1,1.5,"mpn","N",""
"Mahtomedi","82016700",2006-08-22,"RamseyCo",1,2.5,"mpn","N",""
"White Bear","82016700",2006-08-22,"RamseyCo",1,1,"mpn","N",""
"Gervais","62000700",2006-08-29,"RamseyCo",10.8,4,"mpn","N",""
"McCarrons","62005400",2006-08-29,"RamseyCo",8.3,40.2,"mpn","N",""
"Owasso","62005600",2006-08-29,"RamseyCo",18.8,4.2,"mpn","N",""
"Josephine","62005700",2006-08-29,"RamseyCo",43,9.1,"mpn","N",""
"Turtle","62006100",2006-08-29,"RamseyCo",12.9,8.2,"mpn","N",""
"Long","62006700",2006-08-29,"RamseyCo",10.8,8.5,"mpn","N",""
"Snail","62007300",2006-08-29,"RamseyCo",3.2,2.7,"mpn","N",""
"Johanna","62007800",2006-08-29,"RamseyCo",10.8,1.6,"mpn","N",""
"Mahtomedi","82016700",2006-08-29,"RamseyCo",2.5,3,"mpn","N",""
"White Bear","82016700",2006-08-29,"RamseyCo",13.8,1.7,"mpn","N",""
"Mahtomedi","82016700",2006-09-05,"RamseyCo",5.9,2.6,"mpn","N",""
"Gervais","62000700",2007-05-21,"RamseyCo",7.1,5.4,"mpn","N",""
"Gervais","62000700",2007-05-21,"RamseyCo",4.1,NA,"mpn","N",""
"McCarrons","62005400",2007-05-21,"RamseyCo",5,NA,"mpn","N",""
"Owasso","62005600",2007-05-21,"RamseyCo",1,NA,"mpn","N",""
"Josephine","62005700",2007-05-21,"RamseyCo",9.1,NA,"mpn","N",""
"Turtle","62006100",2007-05-21,"RamseyCo",1,NA,"mpn","N",""
"Long","62006700",2007-05-21,"RamseyCo",1,NA,"mpn","N",""
"Snail","62007300",2007-05-21,"RamseyCo",1.4,NA,"mpn","N",""
"Johanna","62007800",2007-05-21,"RamseyCo",99,NA,"mpn","N",""
"White Bear","82016700",2007-05-21,"RamseyCo",1,NA,"mpn","N",""
"Phalen","62001300",2007-05-22,"RamseyCo",6.2,NA,"mpn","N",""
"Phalen","62001300",2007-05-29,"RamseyCo",2.4,3.9,"mpn","N",""
"McCarrons","62005400",2007-05-29,"RamseyCo",13.5,8.2,"mpn","N",""
"Owasso","62005600",2007-05-29,"RamseyCo",11.3,3.4,"mpn","N",""
"Josephine","62005700",2007-05-29,"RamseyCo",198.1,42.5,"mpn","N",""
"Turtle","62006100",2007-05-29,"RamseyCo",6.8,2.6,"mpn","N",""
"Long","62006700",2007-05-29,"RamseyCo",7.9,2.8,"mpn","N",""
"Snail","62007300",2007-05-29,"RamseyCo",1.4,1.4,"mpn","N",""
"Johanna","62007800",2007-05-29,"RamseyCo",1.8,13.2,"mpn","N",""
"White Bear","82016700",2007-05-29,"RamseyCo",3.6,1.9,"mpn","N",""
"Gervais","62000700",2007-06-05,"RamseyCo",1,3.1,"mpn","N",""
"Phalen","62001300",2007-06-05,"RamseyCo",1.4,2.8,"mpn","N",""
"McCarrons","62005400",2007-06-05,"RamseyCo",165.1,22.4,"mpn","N",""
"Owasso","62005600",2007-06-05,"RamseyCo",1.4,2.5,"mpn","N",""
"Josephine","62005700",2007-06-05,"RamseyCo",6.6,22.9,"mpn","N",""
"Turtle","62006100",2007-06-05,"RamseyCo",1,1.9,"mpn","N",""
"Long","62006700",2007-06-05,"RamseyCo",1.4,2.2,"mpn","N",""
"Snail","62007300",2007-06-05,"RamseyCo",2.3,1.7,"mpn","N",""
"Johanna","62007800",2007-06-05,"RamseyCo",10.5,12.2,"mpn","N",""
"White Bear","82016700",2007-06-05,"RamseyCo",1,1.5,"mpn","N",""
"Gervais","62000700",2007-06-12,"RamseyCo",2.3,2.9,"mpn","N",""
"Phalen","62001300",2007-06-12,"RamseyCo",8.1,3.6,"mpn","N",""
"McCarrons","62005400",2007-06-12,"RamseyCo",266.7,41.6,"mpn","N",""
"Owasso","62005600",2007-06-12,"RamseyCo",2.4,2.5,"mpn","N",""
"Josephine","62005700",2007-06-12,"RamseyCo",7.9,17.5,"mpn","N",""
"Turtle","62006100",2007-06-12,"RamseyCo",1.4,1.8,"mpn","N",""
"Long","62006700",2007-06-12,"RamseyCo",4,2.6,"mpn","N",""
"Snail","62007300",2007-06-12,"RamseyCo",2.5,1.8,"mpn","N",""
"Johanna","62007800",2007-06-12,"RamseyCo",14.2,12.7,"mpn","N",""
"Mahtomedi","82016700",2007-06-12,"RamseyCo",20.2,NA,"mpn","N",""
"White Bear","82016700",2007-06-12,"RamseyCo",1.4,1.5,"mpn","N",""
"Gervais","62000700",2007-06-19,"RamseyCo",3.6,3,"mpn","N",""
"Phalen","62001300",2007-06-19,"RamseyCo",3,3.5,"mpn","N",""
"McCarrons","62005400",2007-06-19,"RamseyCo",48.4,42.9,"mpn","N",""
"Owasso","62005600",2007-06-19,"RamseyCo",3.9,2.7,"mpn","N",""
"Josephine","62005700",2007-06-19,"RamseyCo",33.8,20,"mpn","N",""
"Turtle","62006100",2007-06-19,"RamseyCo",4.1,2.1,"mpn","N",""
"Long","62006700",2007-06-19,"RamseyCo",10.8,3.4,"mpn","N",""
"Snail","62007300",2007-06-19,"RamseyCo",1,1.6,"mpn","N",""
"Johanna","62007800",2007-06-19,"RamseyCo",1.4,8.2,"mpn","N",""
"Mahtomedi","82016700",2007-06-19,"RamseyCo",47.4,31,"mpn","N",""
"White Bear","82016700",2007-06-19,"RamseyCo",1,1.4,"mpn","N",""
"Josephine","62005700",2007-06-25,"RamseyCo",2,14.8,"mpn","N",""
"Gervais","62000700",2007-06-26,"RamseyCo",1.8,2.5,"mpn","N",""
"Phalen","62001300",2007-06-26,"RamseyCo",2,2.8,"mpn","N",""
"McCarrons","62005400",2007-06-26,"RamseyCo",2.9,38.3,"mpn","N",""
"Owasso","62005600",2007-06-26,"RamseyCo",1.4,2.9,"mpn","N",""
"Josephine","62005700",2007-06-26,"RamseyCo",5.2,12.4,"mpn","N",""
"Turtle","62006100",2007-06-26,"RamseyCo",1.4,2.2,"mpn","N",""
"Long","62006700",2007-06-26,"RamseyCo",2.5,4.1,"mpn","N",""
"Snail","62007300",2007-06-26,"RamseyCo",56.1,3.4,"mpn","N",""
"Johanna","62007800",2007-06-26,"RamseyCo",1,3.3,"mpn","N",""
"Mahtomedi","82016700",2007-06-26,"RamseyCo",1.4,11.1,"mpn","N",""
"White Bear","82016700",2007-06-26,"RamseyCo",1,1.4,"mpn","N",""
"Gervais","62000700",2007-07-02,"RamseyCo",4.6,2.3,"mpn","N",""
"Phalen","62001300",2007-07-02,"RamseyCo",1.7,2.6,"mpn","N",""
"McCarrons","62005400",2007-07-02,"RamseyCo",23.3,42.7,"mpn","N",""
"Owasso","62005600",2007-07-02,"RamseyCo",1.8,2,"mpn","N",""
"Josephine","62005700",2007-07-02,"RamseyCo",5.7,6.9,"mpn","N",""
"Turtle","62006100",2007-07-02,"RamseyCo",2.4,1.8,"mpn","N",""
"Long","62006700",2007-07-02,"RamseyCo",16.5,4.8,"mpn","N",""
"Snail","62007300",2007-07-02,"RamseyCo",6.8,4.7,"mpn","N",""
"Johanna","62007800",2007-07-02,"RamseyCo",6.3,4.2,"mpn","N",""
"Mahtomedi","82016700",2007-07-02,"RamseyCo",2,7.2,"mpn","N",""
"White Bear","82016700",2007-07-02,"RamseyCo",1.8,1.2,"mpn","N",""
"Gervais","62000700",2007-07-09,"RamseyCo",16.3,4,"mpn","N",""
"McCarrons","62005400",2007-07-09,"RamseyCo",24.6,29.2,"mpn","N",""
"Owasso","62005600",2007-07-09,"RamseyCo",3.5,2.4,"mpn","N",""
"Josephine","62005700",2007-07-09,"RamseyCo",2.4,5.8,"mpn","N",""
"Turtle","62006100",2007-07-09,"RamseyCo",20.5,3.3,"mpn","N",""
"Long","62006700",2007-07-09,"RamseyCo",109.5,11.4,"mpn","N",""
"Snail","62007300",2007-07-09,"RamseyCo",4,5.2,"mpn","N",""
"Johanna","62007800",2007-07-09,"RamseyCo",2.5,3.2,"mpn","N",""
"White Bear","82016700",2007-07-09,"RamseyCo",2.5,1.4,"mpn","N",""
"Phalen","62001300",2007-07-10,"RamseyCo",4.4,3.3,"mpn","N",""
"Mahtomedi","82016700",2007-07-10,"RamseyCo",18.5,8.7,"mpn","N",""
"Gervais","62000700",2007-07-17,"RamseyCo",2.9,4.2,"mpn","N",""
"Phalen","62001300",2007-07-17,"RamseyCo",6.5,3.1,"mpn","N",""
"McCarrons","62005400",2007-07-17,"RamseyCo",6.2,13.7,"mpn","N",""
"Owasso","62005600",2007-07-17,"RamseyCo",40.9,4.3,"mpn","N",""
"Josephine","62005700",2007-07-17,"RamseyCo",40.4,7.6,"mpn","N",""
"Turtle","62006100",2007-07-17,"RamseyCo",1,3.1,"mpn","N",""
"Long","62006700",2007-07-17,"RamseyCo",1,8.7,"mpn","N",""
"Snail","62007300",2007-07-17,"RamseyCo",1.4,4.7,"mpn","N",""
"Johanna","62007800",2007-07-17,"RamseyCo",1,1.9,"mpn","N",""
"Mahtomedi","82016700",2007-07-17,"RamseyCo",1,4.8,"mpn","N",""
"White Bear","82016700",2007-07-17,"RamseyCo",2.5,1.6,"mpn","N",""
"Gervais","62000700",2007-07-24,"RamseyCo",1.4,3.5,"mpn","N",""
"Phalen","62001300",2007-07-24,"RamseyCo",13.9,4.3,"mpn","N",""
"McCarrons","62005400",2007-07-24,"RamseyCo",15.2,10.9,"mpn","N",""
"Owasso","62005600",2007-07-24,"RamseyCo",2.3,3.8,"mpn","N",""
"Josephine","62005700",2007-07-24,"RamseyCo",10.3,6.3,"mpn","N",""
"Turtle","62006100",2007-07-24,"RamseyCo",8.5,3.6,"mpn","N",""
"Long","62006700",2007-07-24,"RamseyCo",7.8,8.1,"mpn","N",""
"Snail","62007300",2007-07-24,"RamseyCo",3.2,5.9,"mpn","N",""
"Johanna","62007800",2007-07-24,"RamseyCo",1,1.7,"mpn","N",""
"Mahtomedi","82016700",2007-07-24,"RamseyCo",2,2.5,"mpn","N",""
"White Bear","82016700",2007-07-24,"RamseyCo",2.3,1.9,"mpn","N",""
"Gervais","62000700",2007-07-31,"RamseyCo",35.5,6.4,"mpn","N",""
"Phalen","62001300",2007-07-31,"RamseyCo",1.7,4.1,"mpn","N",""
"McCarrons","62005400",2007-07-31,"RamseyCo",6.2,12.7,"mpn","N",""
"Owasso","62005600",2007-07-31,"RamseyCo",2,4.1,"mpn","N",""
"Josephine","62005700",2007-07-31,"RamseyCo",2.5,6.8,"mpn","N",""
"Turtle","62006100",2007-07-31,"RamseyCo",2.4,4,"mpn","N",""
"Long","62006700",2007-07-31,"RamseyCo",1,6.8,"mpn","N",""
"Snail","62007300",2007-07-31,"RamseyCo",1.4,2.8,"mpn","N",""
"Johanna","62007800",2007-07-31,"RamseyCo",4.2,2.3,"mpn","N",""
"Mahtomedi","82016700",2007-07-31,"RamseyCo",1.8,2.7,"mpn","N",""
"White Bear","82016700",2007-07-31,"RamseyCo",1.8,2.1,"mpn","N",""
"Gervais","62000700",2007-08-06,"RamseyCo",36.2,9.7,"mpn","N",""
"McCarrons","62005400",2007-08-06,"RamseyCo",22.9,12.7,"mpn","N",""
"Owasso","62005600",2007-08-06,"RamseyCo",2,4.2,"mpn","N",""
"Josephine","62005700",2007-08-06,"RamseyCo",1,4.8,"mpn","N",""
"Turtle","62006100",2007-08-06,"RamseyCo",5.7,4.8,"mpn","N",""
"Long","62006700",2007-08-06,"RamseyCo",1,3.9,"mpn","N",""
"Snail","62007300",2007-08-06,"RamseyCo",1,1.9,"mpn","N",""
"Johanna","62007800",2007-08-06,"RamseyCo",4.3,2.1,"mpn","N",""
"White Bear","82016700",2007-08-06,"RamseyCo",1,1.9,"mpn","N",""
"Phalen","62001300",2007-08-07,"RamseyCo",2.9,4.6,"mpn","N",""
"Mahtomedi","82016700",2007-08-07,"RamseyCo",5.5,3.2,"mpn","N",""
"Gervais","62000700",2007-08-14,"RamseyCo",106.4,14.1,"mpn","N",""
"Phalen","62001300",2007-08-14,"RamseyCo",68.3,7.9,"mpn","N",""
"McCarrons","62005400",2007-08-14,"RamseyCo",13,11.2,"mpn","N",""
"Owasso","62005600",2007-08-14,"RamseyCo",6.3,4.7,"mpn","N",""
"Josephine","62005700",2007-08-14,"RamseyCo",64.1,9.2,"mpn","N",""
"Turtle","62006100",2007-08-14,"RamseyCo",1126,10.6,"mpn","N",""
"Long","62006700",2007-08-14,"RamseyCo",32.9,3,"mpn","N",""
"Snail","62007300",2007-08-14,"RamseyCo",138.9,3.9,"mpn","N",""
"Johanna","62007800",2007-08-14,"RamseyCo",1.8,2,"mpn","N",""
"Mahtomedi","82016700",2007-08-14,"RamseyCo",579,6.5,"mpn","N",""
"White Bear","82016700",2007-08-14,"RamseyCo",770.4,8.9,"mpn","N",""
"Gervais","62000700",2007-08-21,"RamseyCo",46.8,24.6,"mpn","N",""
"Phalen","62001300",2007-08-21,"RamseyCo",33.1,10.9,"mpn","N",""
"McCarrons","62005400",2007-08-21,"RamseyCo",48.5,16.9,"mpn","N",""
"Owasso","62005600",2007-08-21,"RamseyCo",11.8,3.7,"mpn","N",""
"Josephine","62005700",2007-08-21,"RamseyCo",15.3,7.6,"mpn","N",""
"Turtle","62006100",2007-08-21,"RamseyCo",944.7,41.8,"mpn","N",""
"Long","62006700",2007-08-21,"RamseyCo",35.2,6.2,"mpn","N",""
"Snail","62007300",2007-08-21,"RamseyCo",110.8,9.3,"mpn","N",""
"Johanna","62007800",2007-08-21,"RamseyCo",24.2,3.8,"mpn","N",""
"Mahtomedi","82016700",2007-08-21,"RamseyCo",51.6,14.2,"mpn","N",""
"White Bear","82016700",2007-08-21,"RamseyCo",3.1,9.3,"mpn","N",""
"Gervais","62000700",2007-08-28,"RamseyCo",156.9,63.1,"mpn","N",""
"McCarrons","62005400",2007-08-28,"RamseyCo",94.1,24.3,"mpn","N",""
"Owasso","62005600",2007-08-28,"RamseyCo",166,8.7,"mpn","N",""
"Josephine","62005700",2007-08-28,"RamseyCo",81.7,11.5,"mpn","N",""
"Long","62006700",2007-08-28,"RamseyCo",64.1,9.4,"mpn","N",""
"Snail","62007300",2007-08-28,"RamseyCo",215.8,21.6,"mpn","N",""
"Johanna","62007800",2007-08-28,"RamseyCo",41.7,8,"mpn","N",""
"Mahtomedi","82016700",2007-08-28,"RamseyCo",909,48.3,"mpn","N",""
"White Bear","82016700",2007-08-28,"RamseyCo",50.9,17.4,"mpn","N",""
"Turtle","62006100",2007-08-28,"RamseyCo",2419.6,129.3,"mpn","Y","ecoli_1dayGM"
"Turtle","62006100",2007-08-29,"RamseyCo",59.1,113.5,"mpn","N",""
"Mahtomedi","82016700",2007-09-04,"RamseyCo",1,43.1,"mpn","N",""
"Phalen","62001300",2008-05-20,"RamseyCo",1,NA,"mpn","N",""
"Gervais","62000700",2008-05-27,"RamseyCo",7.1,NA,"mpn","N",""
"McCarrons","62005400",2008-05-27,"RamseyCo",3.2,NA,"mpn","N",""
"Owasso","62005600",2008-05-27,"RamseyCo",1.7,NA,"mpn","N",""
"Josephine","62005700",2008-05-27,"RamseyCo",2,NA,"mpn","N",""
"Turtle","62006100",2008-05-27,"RamseyCo",2,NA,"mpn","N",""
"Long","62006700",2008-05-27,"RamseyCo",2.9,NA,"mpn","N",""
"Snail","62007300",2008-05-27,"RamseyCo",5.1,NA,"mpn","N",""
"Johanna","62007800",2008-05-27,"RamseyCo",2.9,NA,"mpn","N",""
"White Bear","82016700",2008-05-27,"RamseyCo",1,NA,"mpn","N",""
"Phalen","62001300",2008-05-29,"RamseyCo",1,NA,"mpn","N",""
"Gervais","62000700",2008-06-03,"RamseyCo",10.8,8.8,"mpn","N",""
"Phalen","62001300",2008-06-03,"RamseyCo",1.7,1.2,"mpn","N",""
"McCarrons","62005400",2008-06-03,"RamseyCo",12,6.2,"mpn","N",""
"Owasso","62005600",2008-06-03,"RamseyCo",4.1,2.7,"mpn","N",""
"Josephine","62005700",2008-06-03,"RamseyCo",15.7,5.6,"mpn","N",""
"Turtle","62006100",2008-06-03,"RamseyCo",6.2,3.5,"mpn","N",""
"Long","62006700",2008-06-03,"RamseyCo",7.4,4.6,"mpn","N",""
"Snail","62007300",2008-06-03,"RamseyCo",1.4,2.7,"mpn","N",""
"Johanna","62007800",2008-06-03,"RamseyCo",39.8,10.7,"mpn","N",""
"White Bear","82016700",2008-06-03,"RamseyCo",11,3.3,"mpn","N",""
"Gervais","62000700",2008-06-10,"RamseyCo",6.6,8,"mpn","N",""
"Phalen","62001300",2008-06-10,"RamseyCo",1.4,1.3,"mpn","N",""
"McCarrons","62005400",2008-06-10,"RamseyCo",4.3,5.5,"mpn","N",""
"Owasso","62005600",2008-06-10,"RamseyCo",1,1.9,"mpn","N",""
"Josephine","62005700",2008-06-10,"RamseyCo",8.7,6.5,"mpn","N",""
"Turtle","62006100",2008-06-10,"RamseyCo",2.5,3.1,"mpn","N",""
"Long","62006700",2008-06-10,"RamseyCo",19.9,7.5,"mpn","N",""
"Snail","62007300",2008-06-10,"RamseyCo",1,1.9,"mpn","N",""
"Johanna","62007800",2008-06-10,"RamseyCo",3.2,7.2,"mpn","N",""
"White Bear","82016700",2008-06-10,"RamseyCo",2,2.8,"mpn","N",""
"Mahtomedi","82016700",2008-06-11,"RamseyCo",6.2,NA,"mpn","N",""
"Gervais","62000700",2008-06-17,"RamseyCo",4,6.7,"mpn","N",""
"Phalen","62001300",2008-06-17,"RamseyCo",20.3,2.2,"mpn","N",""
"McCarrons","62005400",2008-06-17,"RamseyCo",7.5,6,"mpn","N",""
"Owasso","62005600",2008-06-17,"RamseyCo",13.8,3.1,"mpn","N",""
"Josephine","62005700",2008-06-17,"RamseyCo",6,6.4,"mpn","N",""
"Turtle","62006100",2008-06-17,"RamseyCo",3.5,3.2,"mpn","N",""
"Long","62006700",2008-06-17,"RamseyCo",12.6,8.6,"mpn","N",""
"Snail","62007300",2008-06-17,"RamseyCo",1.4,1.8,"mpn","N",""
"Johanna","62007800",2008-06-17,"RamseyCo",1,4.4,"mpn","N",""
"Mahtomedi","82016700",2008-06-17,"RamseyCo",1,2.5,"mpn","N",""
"White Bear","82016700",2008-06-17,"RamseyCo",1.7,2.5,"mpn","N",""
"Gervais","62000700",2008-06-24,"RamseyCo",29.5,9.1,"mpn","N",""
"Phalen","62001300",2008-06-24,"RamseyCo",1.4,2.3,"mpn","N",""
"McCarrons","62005400",2008-06-24,"RamseyCo",1.4,4.5,"mpn","N",""
"Owasso","62005600",2008-06-24,"RamseyCo",1,2.5,"mpn","N",""
"Josephine","62005700",2008-06-24,"RamseyCo",56.4,9.9,"mpn","N",""
"Turtle","62006100",2008-06-24,"RamseyCo",1.4,2.7,"mpn","N",""
"Long","62006700",2008-06-24,"RamseyCo",7.3,8.3,"mpn","N",""
"Snail","62007300",2008-06-24,"RamseyCo",1,1.6,"mpn","N",""
"Johanna","62007800",2008-06-24,"RamseyCo",1,3.3,"mpn","N",""
"Mahtomedi","82016700",2008-06-24,"RamseyCo",2.4,2.5,"mpn","N",""
"White Bear","82016700",2008-06-24,"RamseyCo",2.4,2.5,"mpn","N",""
"Gervais","62000700",2008-07-01,"RamseyCo",7.1,9,"mpn","N",""
"Phalen","62001300",2008-07-01,"RamseyCo",5.5,3.3,"mpn","N",""
"McCarrons","62005400",2008-07-01,"RamseyCo",18.8,6.4,"mpn","N",""
"Owasso","62005600",2008-07-01,"RamseyCo",1,2.2,"mpn","N",""
"Josephine","62005700",2008-07-01,"RamseyCo",23.7,16.1,"mpn","N",""
"Turtle","62006100",2008-07-01,"RamseyCo",2.3,2.8,"mpn","N",""
"Long","62006700",2008-07-01,"RamseyCo",26,12.9,"mpn","N",""
"Snail","62007300",2008-07-01,"RamseyCo",3.5,1.5,"mpn","N",""
"Johanna","62007800",2008-07-01,"RamseyCo",9.5,4.1,"mpn","N",""
"Mahtomedi","82016700",2008-07-01,"RamseyCo",2.8,2.6,"mpn","N",""
"White Bear","82016700",2008-07-01,"RamseyCo",2.9,3.1,"mpn","N",""
"Gervais","62000700",2008-07-08,"RamseyCo",3.9,7.4,"mpn","N",""
"Phalen","62001300",2008-07-08,"RamseyCo",3.1,3.7,"mpn","N",""
"McCarrons","62005400",2008-07-08,"RamseyCo",21.5,7.1,"mpn","N",""
"Owasso","62005600",2008-07-08,"RamseyCo",6.7,2.5,"mpn","N",""
"Josephine","62005700",2008-07-08,"RamseyCo",13.5,15.6,"mpn","N",""
"Turtle","62006100",2008-07-08,"RamseyCo",43.1,4.1,"mpn","N",""
"Long","62006700",2008-07-08,"RamseyCo",27.4,16.7,"mpn","N",""
"Snail","62007300",2008-07-08,"RamseyCo",1.8,1.5,"mpn","N",""
"Johanna","62007800",2008-07-08,"RamseyCo",4,2.6,"mpn","N",""
"Mahtomedi","82016700",2008-07-08,"RamseyCo",1106.7,8.6,"mpn","N",""
"White Bear","82016700",2008-07-08,"RamseyCo",2.3,2.2,"mpn","N",""
"Mahtomedi","82016700",2008-07-10,"RamseyCo",10.9,9,"mpn","N",""
"Gervais","62000700",2008-07-15,"RamseyCo",8,7.7,"mpn","N",""
"Phalen","62001300",2008-07-15,"RamseyCo",7.3,5.1,"mpn","N",""
"McCarrons","62005400",2008-07-15,"RamseyCo",26.7,10.3,"mpn","N",""
"Owasso","62005600",2008-07-15,"RamseyCo",5.1,3.4,"mpn","N",""
"Josephine","62005700",2008-07-15,"RamseyCo",12.5,16.8,"mpn","N",""
"Turtle","62006100",2008-07-15,"RamseyCo",1.7,3.8,"mpn","N",""
"Long","62006700",2008-07-15,"RamseyCo",20,16.7,"mpn","N",""
"Snail","62007300",2008-07-15,"RamseyCo",3.6,2,"mpn","N",""
"Johanna","62007800",2008-07-15,"RamseyCo",6.2,3,"mpn","N",""
"Mahtomedi","82016700",2008-07-15,"RamseyCo",1.7,7.3,"mpn","N",""
"White Bear","82016700",2008-07-15,"RamseyCo",7.8,2.9,"mpn","N",""
"Gervais","62000700",2008-07-22,"RamseyCo",217.6,17.1,"mpn","N",""
"Phalen","62001300",2008-07-22,"RamseyCo",1,2.8,"mpn","N",""
"McCarrons","62005400",2008-07-22,"RamseyCo",87,16.8,"mpn","N",""
"Owasso","62005600",2008-07-22,"RamseyCo",3.2,2.6,"mpn","N",""
"Josephine","62005700",2008-07-22,"RamseyCo",1,11.8,"mpn","N",""
"Turtle","62006100",2008-07-22,"RamseyCo",4,3.9,"mpn","N",""
"Long","62006700",2008-07-22,"RamseyCo",3.2,12.7,"mpn","N",""
"Snail","62007300",2008-07-22,"RamseyCo",6.6,2.7,"mpn","N",""
"Johanna","62007800",2008-07-22,"RamseyCo",8.4,4.6,"mpn","N",""
"Mahtomedi","82016700",2008-07-22,"RamseyCo",1,7.3,"mpn","N",""
"White Bear","82016700",2008-07-22,"RamseyCo",1,2.6,"mpn","N",""
"Phalen","62001300",2008-07-29,"RamseyCo",5.9,3.7,"mpn","N",""
"Mahtomedi","82016700",2008-07-29,"RamseyCo",30.7,11.1,"mpn","N",""
"Gervais","62000700",2008-07-30,"RamseyCo",26.5,16.7,"mpn","N",""
"McCarrons","62005400",2008-07-30,"RamseyCo",6.9,23,"mpn","N",""
"Owasso","62005600",2008-07-30,"RamseyCo",1.4,2.7,"mpn","N",""
"Josephine","62005700",2008-07-30,"RamseyCo",5.7,7.4,"mpn","N",""
"Turtle","62006100",2008-07-30,"RamseyCo",2.3,4.3,"mpn","N",""
"Long","62006700",2008-07-30,"RamseyCo",11.2,13.9,"mpn","N",""
"Snail","62007300",2008-07-30,"RamseyCo",1.7,3,"mpn","N",""
"Johanna","62007800",2008-07-30,"RamseyCo",1,4.6,"mpn","N",""
