"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Nokomis - 50th","27001900",2016-05-31,"MPRB",18.5,NA,"cfu","N",""
"Nokomis - Main","27001900",2016-05-31,"MPRB",44.5,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-05-31,"MPRB",12.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-05-31,"MPRB",7.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-05-31,"MPRB",5,NA,"cfu","N",""
"Wirth","27003700",2016-05-31,"MPRB",37,NA,"cfu","N",""
"Cedar - East","27003900",2016-05-31,"MPRB",43.5,NA,"cfu","N",""
"Cedar - Main","27003900",2016-05-31,"MPRB",9,NA,"cfu","N",""
"Cedar - Point","27003900",2016-05-31,"MPRB",2.5,NA,"cfu","N",""
"Harriet - Main","27001600",2016-06-06,"MPRB",2,NA,"cfu","N",""
"Harriet - SE","27001600",2016-06-06,"MPRB",379,NA,"cfu","N",""
"Hiawatha","27001800",2016-06-06,"MPRB",36,NA,"cfu","N",""
"Nokomis - 50th","27001900",2016-06-06,"MPRB",6,NA,"cfu","N",""
"Nokomis - Main","27001900",2016-06-06,"MPRB",45.5,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-06-06,"MPRB",308.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-06-06,"MPRB",2.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-06-06,"MPRB",26,NA,"cfu","N",""
"Wirth","27003700",2016-06-06,"MPRB",64.5,NA,"cfu","N",""
"Cedar - East","27003900",2016-06-06,"MPRB",4,NA,"cfu","N",""
"Cedar - Main","27003900",2016-06-06,"MPRB",34.5,NA,"cfu","N",""
"Cedar - Point","27003900",2016-06-06,"MPRB",7.5,NA,"cfu","N",""
"Harriet - Main","27001600",2016-06-13,"MPRB",2.5,NA,"cfu","N",""
"Harriet - SE","27001600",2016-06-13,"MPRB",156.5,NA,"cfu","N",""
"Hiawatha","27001800",2016-06-13,"MPRB",210,NA,"cfu","N",""
"Nokomis - 50th","27001900",2016-06-13,"MPRB",16.5,NA,"cfu","N",""
"Nokomis - Main","27001900",2016-06-13,"MPRB",47.67,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-06-13,"MPRB",27.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-06-13,"MPRB",13.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-06-13,"MPRB",71,NA,"cfu","N",""
"Wirth","27003700",2016-06-13,"MPRB",186.5,NA,"cfu","N",""
"Cedar - East","27003900",2016-06-13,"MPRB",28.5,NA,"cfu","N",""
"Cedar - Main","27003900",2016-06-13,"MPRB",20,NA,"cfu","N",""
"Cedar - Point","27003900",2016-06-13,"MPRB",35,NA,"cfu","N",""
"Harriet - Main","27001600",2016-06-20,"MPRB",36.5,NA,"cfu","N",""
"Harriet - SE","27001600",2016-06-20,"MPRB",30,NA,"cfu","N",""
"Hiawatha","27001800",2016-06-20,"MPRB",63,NA,"cfu","N",""
"Nokomis - 50th","27001900",2016-06-20,"MPRB",35.5,NA,"cfu","N",""
"Nokomis - Main","27001900",2016-06-20,"MPRB",67,62.82,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-06-20,"MPRB",51,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-06-20,"MPRB",4.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-06-20,"MPRB",24.5,NA,"cfu","N",""
"Wirth","27003700",2016-06-20,"MPRB",4,9.44,"cfu","N",""
"Cedar - East","27003900",2016-06-20,"MPRB",9.5,NA,"cfu","N",""
"Cedar - Main","27003900",2016-06-20,"MPRB",125.5,NA,"cfu","N",""
"Cedar - Point","27003900",2016-06-20,"MPRB",3.5,NA,"cfu","N",""
"Harriet - Main","27001600",2016-06-27,"MPRB",5.73,22.62,"cfu","N",""
"Harriet - SE","27001600",2016-06-27,"MPRB",90.05,21,"cfu","N",""
"Hiawatha","27001800",2016-06-27,"MPRB",18.5,12.53,"cfu","N",""
"Nokomis - 50th","27001900",2016-06-27,"MPRB",16.35,13.97,"cfu","N",""
"Nokomis - Main","27001900",2016-06-27,"MPRB",37.95,11,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-06-27,"MPRB",19.5,22.38,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-06-27,"MPRB",22.1,20.09,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-06-27,"MPRB",14.7,21.61,"cfu","N",""
"Wirth","27003700",2016-06-27,"MPRB",4.05,6.95,"cfu","N",""
"Cedar - East","27003900",2016-06-27,"MPRB",2.05,9.43,"cfu","N",""
"Cedar - Main","27003900",2016-06-27,"MPRB",34.55,13.5,"cfu","N",""
"Cedar - Point","27003900",2016-06-27,"MPRB",2.55,9.51,"cfu","N",""
"Harriet - Main","27001600",2016-07-05,"MPRB",5.5,9.51,"cfu","N",""
"Harriet - SE","27001600",2016-07-05,"MPRB",7,8,"cfu","N",""
"Hiawatha","27001800",2016-07-05,"MPRB",16,6.51,"cfu","N",""
"Nokomis - 50th","27001900",2016-07-05,"MPRB",11,1.8,"cfu","N",""
"Nokomis - Main","27001900",2016-07-05,"MPRB",27,10.92,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-07-05,"MPRB",1.5,4.82,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-07-05,"MPRB",1.5,2.7,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-07-05,"MPRB",1.67,8.2,"cfu","N",""
"Wirth","27003700",2016-07-05,"MPRB",1.5,1.74,"cfu","N",""
"Cedar - East","27003900",2016-07-05,"MPRB",1,1.83,"cfu","N",""
"Cedar - Main","27003900",2016-07-05,"MPRB",3.5,1.67,"cfu","N",""
"Cedar - Point","27003900",2016-07-05,"MPRB",2,1.74,"cfu","N",""
"Harriet - Main","27001600",2016-07-11,"MPRB",9,27.5,"cfu","N",""
"Harriet - SE","27001600",2016-07-11,"MPRB",60,6,"cfu","N",""
"Hiawatha","27001800",2016-07-11,"MPRB",87.5,6,"cfu","N",""
"Nokomis - 50th","27001900",2016-07-11,"MPRB",18,8,"cfu","N",""
"Nokomis - Main","27001900",2016-07-11,"MPRB",18.5,14,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-07-11,"MPRB",26,13.9,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-07-11,"MPRB",7.5,11.61,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-07-11,"MPRB",2,12.92,"cfu","N",""
"Wirth","27003700",2016-07-11,"MPRB",1,6.07,"cfu","N",""
"Cedar - East","27003900",2016-07-11,"MPRB",12.5,8.48,"cfu","N",""
"Cedar - Main","27003900",2016-07-11,"MPRB",4,7.21,"cfu","N",""
"Cedar - Point","27003900",2016-07-11,"MPRB",22,11.65,"cfu","N",""
"Harriet - Main","27001600",2016-07-18,"MPRB",1.5,4.71,"cfu","N",""
"Harriet - SE","27001600",2016-07-18,"MPRB",1,4,"cfu","N",""
"Hiawatha","27001800",2016-07-18,"MPRB",38.5,8,"cfu","N",""
"Nokomis - 50th","27001900",2016-07-18,"MPRB",3.5,7,"cfu","N",""
"Nokomis - Main","27001900",2016-07-18,"MPRB",11.5,8,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-07-18,"MPRB",1,2.12,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-07-18,"MPRB",2,1.5,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-07-18,"MPRB",2.5,2.73,"cfu","N",""
"Wirth","27003700",2016-07-18,"MPRB",8,2.53,"cfu","N",""
"Cedar - East","27003900",2016-07-18,"MPRB",1,1.38,"cfu","N",""
"Cedar - Main","27003900",2016-07-18,"MPRB",1,1.5,"cfu","N",""
"Cedar - Point","27003900",2016-07-18,"MPRB",6.5,1.67,"cfu","N",""
"Harriet - Main","27001600",2016-07-25,"MPRB",57.75,17.95,"cfu","N",""
"Harriet - SE","27001600",2016-07-25,"MPRB",1.5,12,"cfu","N",""
"Hiawatha","27001800",2016-07-25,"MPRB",71.65,5,"cfu","N",""
"Nokomis - 50th","27001900",2016-07-25,"MPRB",14,9,"cfu","N",""
"Nokomis - Main","27001900",2016-07-25,"MPRB",21.45,16,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-07-25,"MPRB",4.65,11.18,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-07-25,"MPRB",2.5,7.27,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-07-25,"MPRB",20.2,13.94,"cfu","N",""
"Wirth","27003700",2016-07-25,"MPRB",86.35,28.8,"cfu","N",""
"Cedar - East","27003900",2016-07-25,"MPRB",52.4,10.48,"cfu","N",""
"Cedar - Main","27003900",2016-07-25,"MPRB",10.25,10.68,"cfu","N",""
"Cedar - Point","27003900",2016-07-25,"MPRB",170.95,16.06,"cfu","N",""
"Harriet - Main","27001600",2016-08-01,"MPRB",3,8.2,"cfu","N",""
"Harriet - SE","27001600",2016-08-01,"MPRB",14.5,16,"cfu","N",""
"Hiawatha","27001800",2016-08-01,"MPRB",10.5,38,"cfu","N",""
"Nokomis - 50th","27001900",2016-08-01,"MPRB",4.5,33,"cfu","N",""
"Nokomis - Main","27001900",2016-08-01,"MPRB",18,26,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-08-01,"MPRB",14.5,11.78,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-08-01,"MPRB",1.5,7.17,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-08-01,"MPRB",20,9.32,"cfu","N",""
"Wirth","27003700",2016-08-01,"MPRB",507,22.88,"cfu","N",""
"Cedar - East","27003900",2016-08-01,"MPRB",7,6.2,"cfu","N",""
"Cedar - Main","27003900",2016-08-01,"MPRB",262,15.15,"cfu","N",""
"Cedar - Point","27003900",2016-08-01,"MPRB",4.5,11.24,"cfu","N",""
"Harriet - Main","27001600",2016-08-08,"MPRB",5.5,6.86,"cfu","N",""
"Harriet - SE","27001600",2016-08-08,"MPRB",1,17,"cfu","N",""
"Hiawatha","27001800",2016-08-08,"MPRB",84,51,"cfu","N",""
"Nokomis - 50th","27001900",2016-08-08,"MPRB",6,50,"cfu","N",""
"Nokomis - Main","27001900",2016-08-08,"MPRB",5.5,23,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-08-08,"MPRB",99.5,10.43,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-08-08,"MPRB",9,11.51,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-08-08,"MPRB",41,5.95,"cfu","N",""
"Wirth","27003700",2016-08-08,"MPRB",17.5,9.95,"cfu","N",""
"Cedar - East","27003900",2016-08-08,"MPRB",27.5,22.33,"cfu","N",""
"Cedar - Main","27003900",2016-08-08,"MPRB",7.5,23.76,"cfu","N",""
"Cedar - Point","27003900",2016-08-08,"MPRB",3,14.08,"cfu","N",""
"Harriet - Main","27001600",2016-08-15,"MPRB",5,23.97,"cfu","N",""
"Harriet - SE","27001600",2016-08-15,"MPRB",3,31,"cfu","N",""
"Hiawatha","27001800",2016-08-15,"MPRB",814.5,24,"cfu","N",""
"Nokomis - 50th","27001900",2016-08-15,"MPRB",37,26,"cfu","N",""
"Nokomis - Main","27001900",2016-08-15,"MPRB",17.5,31,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-08-15,"MPRB",3.5,16.35,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-08-15,"MPRB",15,15.85,"cfu","N",""
"Wirth","27003700",2016-08-15,"MPRB",230,19.32,"cfu","N",""
"Cedar - East","27003900",2016-08-15,"MPRB",7.5,19.04,"cfu","N",""
"Cedar - Main","27003900",2016-08-15,"MPRB",26,26.48,"cfu","N",""
"Cedar - Point","27003900",2016-08-15,"MPRB",4,8.36,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-08-15,"MPRB",1271,26.2,"cfu","Y","ecoli_1dayGM"
"Bde Maka Ska - Thomas","27003100",2016-08-17,"MPRB",116,29.07,"cfu","N",""
"Harriet - Main","27001600",2016-08-22,"MPRB",30.65,25.13,"cfu","N",""
"Harriet - SE","27001600",2016-08-22,"MPRB",2,9,"cfu","N",""
"Nokomis - 50th","27001900",2016-08-22,"MPRB",19.53,96,"cfu","N",""
"Nokomis - Main","27001900",2016-08-22,"MPRB",21.55,66,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2016-08-22,"MPRB",44.25,44.25,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-08-22,"MPRB",303.75,115.94,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-08-22,"MPRB",56.05,15.09,"cfu","N",""
"Wirth","27003700",2016-08-22,"MPRB",408.8,49.16,"cfu","N",""
"Cedar - East","27003900",2016-08-22,"MPRB",18.6,33.77,"cfu","N",""
"Cedar - Main","27003900",2016-08-22,"MPRB",23.9,31.51,"cfu","N",""
"Cedar - Point","27003900",2016-08-22,"MPRB",5.2,41.29,"cfu","N",""
"Hiawatha","27001800",2016-08-22,"MPRB",388.67,212,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2016-08-29,"MPRB",13.5,32.02,"cfu","N",""
"Harriet - SE","27001600",2016-08-29,"MPRB",34.5,40,"cfu","N",""
"Nokomis - 50th","27001900",2016-08-29,"MPRB",8.33,72,"cfu","N",""
"Nokomis - Main","27001900",2016-08-29,"MPRB",6.67,7,"cfu","N",""
"Bde Maka Ska - Main","27003100",2016-08-29,"MPRB",36.5,99.57,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2016-08-29,"MPRB",548,26.94,"cfu","N",""
"Wirth","27003700",2016-08-29,"MPRB",341.5,24.07,"cfu","N",""
"Cedar - East","27003900",2016-08-29,"MPRB",3.5,63,"cfu","N",""
"Cedar - Main","27003900",2016-08-29,"MPRB",6.5,54.44,"cfu","N",""
"Cedar - Point","27003900",2016-08-29,"MPRB",28.5,30.14,"cfu","N",""
"Hiawatha","27001800",2016-08-29,"MPRB",1300,124,"cfu","Y","ecoli_1dayGM"
"Bde Maka Ska - 32nd","27003100",2016-08-29,"MPRB",1050.5,198.08,"cfu","Y","ecoli_30dayGM"
"Nokomis - Main","27001900",2017-05-22,"MPRB",2,NA,"cfu","N",""
"Wirth","27003700",2017-05-22,"MPRB",15,NA,"cfu","N",""
"Nokomis - Main","27001900",2017-05-30,"MPRB",5.33,NA,"cfu","N",""
"Wirth","27003700",2017-05-30,"MPRB",11,NA,"cfu","N",""
"Harriet - Main","27001600",2017-06-05,"MPRB",5.2,NA,"cfu","N",""
"Harriet - SE","27001600",2017-06-05,"MPRB",8.45,NA,"cfu","N",""
"Hiawatha","27001800",2017-06-05,"MPRB",15.3,NA,"cfu","N",""
"Nokomis - 50th","27001900",2017-06-05,"MPRB",10.3,NA,"cfu","N",""
"Nokomis - Main","27001900",2017-06-05,"MPRB",28.05,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-06-05,"MPRB",10.83,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-06-05,"MPRB",37.7,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-06-05,"MPRB",1,NA,"cfu","N",""
"Wirth","27003700",2017-06-05,"MPRB",17.55,NA,"cfu","N",""
"Cedar - East","27003900",2017-06-05,"MPRB",20.85,NA,"cfu","N",""
"Cedar - Main","27003900",2017-06-05,"MPRB",4.1,NA,"cfu","N",""
"Cedar - Point","27003900",2017-06-05,"MPRB",63.7,NA,"cfu","N",""
"Harriet - Main","27001600",2017-06-12,"MPRB",18.7,NA,"cfu","N",""
"Harriet - SE","27001600",2017-06-12,"MPRB",90.9,NA,"cfu","N",""
"Nokomis - 50th","27001900",2017-06-12,"MPRB",99.05,NA,"cfu","N",""
"Nokomis - Main","27001900",2017-06-12,"MPRB",81.6,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-06-12,"MPRB",24.15,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-06-12,"MPRB",41.23,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-06-12,"MPRB",26.2,NA,"cfu","N",""
"Wirth","27003700",2017-06-12,"MPRB",17.9,NA,"cfu","N",""
"Cedar - East","27003900",2017-06-12,"MPRB",280.55,NA,"cfu","N",""
"Cedar - Main","27003900",2017-06-12,"MPRB",14.65,NA,"cfu","N",""
"Cedar - Point","27003900",2017-06-12,"MPRB",31.15,NA,"cfu","N",""
"Hiawatha","27001800",2017-06-12,"MPRB",2420,NA,"cfu","Y","ecoli_1dayGM"
"Hiawatha","27001800",2017-06-14,"MPRB",398,NA,"cfu","N",""
"Harriet - Main","27001600",2017-06-19,"MPRB",4,NA,"cfu","N",""
"Harriet - SE","27001600",2017-06-19,"MPRB",17,NA,"cfu","N",""
"Hiawatha","27001800",2017-06-19,"MPRB",66,NA,"cfu","N",""
"Nokomis - 50th","27001900",2017-06-19,"MPRB",12,NA,"cfu","N",""
"Nokomis - Main","27001900",2017-06-19,"MPRB",92,55.32,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-06-19,"MPRB",64,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-06-19,"MPRB",32,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-06-19,"MPRB",125,NA,"cfu","N",""
"Wirth","27003700",2017-06-19,"MPRB",4,8.01,"cfu","N",""
"Cedar - East","27003900",2017-06-19,"MPRB",9,NA,"cfu","N",""
"Cedar - Main","27003900",2017-06-19,"MPRB",4,NA,"cfu","N",""
"Cedar - Point","27003900",2017-06-19,"MPRB",6,NA,"cfu","N",""
"Harriet - Main","27001600",2017-06-26,"MPRB",11,NA,"cfu","N",""
"Harriet - SE","27001600",2017-06-26,"MPRB",3,NA,"cfu","N",""
"Hiawatha","27001800",2017-06-26,"MPRB",15,NA,"cfu","N",""
"Nokomis - 50th","27001900",2017-06-26,"MPRB",2,NA,"cfu","N",""
"Nokomis - Main","27001900",2017-06-26,"MPRB",12,5.91,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-06-26,"MPRB",16,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-06-26,"MPRB",204,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-06-26,"MPRB",3,NA,"cfu","N",""
"Wirth","27003700",2017-06-26,"MPRB",1,11.74,"cfu","N",""
"Cedar - East","27003900",2017-06-26,"MPRB",26,NA,"cfu","N",""
"Cedar - Main","27003900",2017-06-26,"MPRB",5,NA,"cfu","N",""
"Cedar - Point","27003900",2017-06-26,"MPRB",9,NA,"cfu","N",""
"Harriet - Main","27001600",2017-07-05,"MPRB",19.4,25.87,"cfu","N",""
"Harriet - SE","27001600",2017-07-05,"MPRB",24.25,14,"cfu","N",""
"Hiawatha","27001800",2017-07-05,"MPRB",38.85,8.42,"cfu","N",""
"Nokomis - 50th","27001900",2017-07-05,"MPRB",18.5,7.88,"cfu","N",""
"Nokomis - Main","27001900",2017-07-05,"MPRB",34.3,11.75,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-07-05,"MPRB",398.95,65.6,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-07-05,"MPRB",54.25,71.9,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-07-05,"MPRB",188.7,35.49,"cfu","N",""
"Wirth","27003700",2017-07-05,"MPRB",17.3,15.73,"cfu","N",""
"Cedar - East","27003900",2017-07-05,"MPRB",12.65,63.12,"cfu","N",""
"Cedar - Main","27003900",2017-07-05,"MPRB",15.3,60.2,"cfu","N",""
"Cedar - Point","27003900",2017-07-05,"MPRB",5.3,29.46,"cfu","N",""
"Harriet - Main","27001600",2017-07-10,"MPRB",6.9,28.8,"cfu","N",""
"Harriet - SE","27001600",2017-07-10,"MPRB",11.15,35,"cfu","N",""
"Hiawatha","27001800",2017-07-10,"MPRB",217.4,23.5,"cfu","N",""
"Nokomis - 50th","27001900",2017-07-10,"MPRB",26.85,24.13,"cfu","N",""
"Nokomis - Main","27001900",2017-07-10,"MPRB",44.15,30,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-07-10,"MPRB",44.7,15.15,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-07-10,"MPRB",28.45,13.87,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-07-10,"MPRB",5.25,13.68,"cfu","N",""
"Wirth","27003700",2017-07-10,"MPRB",1,7.09,"cfu","N",""
"Cedar - East","27003900",2017-07-10,"MPRB",12.8,14.26,"cfu","N",""
"Cedar - Main","27003900",2017-07-10,"MPRB",9.47,15.19,"cfu","N",""
"Cedar - Point","27003900",2017-07-10,"MPRB",5.2,15.16,"cfu","N",""
"Harriet - Main","27001600",2017-07-17,"MPRB",41,16.15,"cfu","N",""
"Harriet - SE","27001600",2017-07-17,"MPRB",3.5,8,"cfu","N",""
"Hiawatha","27001800",2017-07-17,"MPRB",14.5,4,"cfu","N",""
"Nokomis - 50th","27001900",2017-07-17,"MPRB",22,7,"cfu","N",""
"Nokomis - Main","27001900",2017-07-17,"MPRB",24,8,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-07-17,"MPRB",483,33.54,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-07-17,"MPRB",238,53.06,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-07-17,"MPRB",25.5,18.08,"cfu","N",""
"Wirth","27003700",2017-07-17,"MPRB",10,29.07,"cfu","N",""
"Cedar - East","27003900",2017-07-17,"MPRB",24.5,78.31,"cfu","N",""
"Cedar - Main","27003900",2017-07-17,"MPRB",37.5,76.92,"cfu","N",""
"Cedar - Point","27003900",2017-07-17,"MPRB",9.5,63.14,"cfu","N",""
"Harriet - Main","27001600",2017-07-24,"MPRB",2.5,14.85,"cfu","N",""
"Harriet - SE","27001600",2017-07-24,"MPRB",4.5,20,"cfu","N",""
"Hiawatha","27001800",2017-07-24,"MPRB",31.2,19,"cfu","N",""
"Nokomis - 50th","27001900",2017-07-24,"MPRB",33,21,"cfu","N",""
"Nokomis - Main","27001900",2017-07-24,"MPRB",62.3,23,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-07-24,"MPRB",29.65,8.81,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-07-24,"MPRB",2.55,4.65,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-07-24,"MPRB",2.55,9,"cfu","N",""
"Wirth","27003700",2017-07-24,"MPRB",36.9,7.65,"cfu","N",""
"Cedar - East","27003900",2017-07-24,"MPRB",1,3.44,"cfu","N",""
"Cedar - Main","27003900",2017-07-24,"MPRB",2.55,3.45,"cfu","N",""
"Cedar - Point","27003900",2017-07-24,"MPRB",109.2,7.32,"cfu","N",""
"Harriet - Main","27001600",2017-07-31,"MPRB",10.4,14,"cfu","N",""
"Harriet - SE","27001600",2017-07-31,"MPRB",5.2,18,"cfu","N",""
"Hiawatha","27001800",2017-07-31,"MPRB",20,12,"cfu","N",""
"Nokomis - 50th","27001900",2017-07-31,"MPRB",17.05,20,"cfu","N",""
"Nokomis - Main","27001900",2017-07-31,"MPRB",29.2,33,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-07-31,"MPRB",24.3,20.06,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-07-31,"MPRB",5.3,14.26,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-07-31,"MPRB",84.7,18.69,"cfu","N",""
"Wirth","27003700",2017-07-31,"MPRB",10.25,10.4,"cfu","N",""
"Cedar - East","27003900",2017-07-31,"MPRB",24.5,19.44,"cfu","N",""
"Cedar - Main","27003900",2017-07-31,"MPRB",3.55,15.68,"cfu","N",""
"Cedar - Point","27003900",2017-07-31,"MPRB",25.7,12.35,"cfu","N",""
"Harriet - Main","27001600",2017-08-07,"MPRB",9.5,17.9,"cfu","N",""
"Harriet - SE","27001600",2017-08-07,"MPRB",9,18,"cfu","N",""
"Hiawatha","27001800",2017-08-07,"MPRB",245.65,40,"cfu","N",""
"Nokomis - 50th","27001900",2017-08-07,"MPRB",8.33,18,"cfu","N",""
"Nokomis - Main","27001900",2017-08-07,"MPRB",10.5,22,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-08-07,"MPRB",53.5,15.72,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-08-07,"MPRB",15.5,17,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-08-07,"MPRB",20,10.84,"cfu","N",""
"Wirth","27003700",2017-08-07,"MPRB",3,4.41,"cfu","N",""
"Cedar - East","27003900",2017-08-07,"MPRB",4.5,14.8,"cfu","N",""
"Cedar - Main","27003900",2017-08-07,"MPRB",1,9.43,"cfu","N",""
"Cedar - Point","27003900",2017-08-07,"MPRB",8,7.85,"cfu","N",""
"Harriet - Main","27001600",2017-08-14,"MPRB",76,80.86,"cfu","N",""
"Harriet - SE","27001600",2017-08-14,"MPRB",10.5,42,"cfu","N",""
"Nokomis - 50th","27001900",2017-08-14,"MPRB",160.5,24,"cfu","N",""
"Nokomis - Main","27001900",2017-08-14,"MPRB",13,40,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-08-14,"MPRB",568.67,69.73,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-08-14,"MPRB",50.5,91.48,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-08-14,"MPRB",279.5,54.15,"cfu","N",""
"Wirth","27003700",2017-08-14,"MPRB",183.5,29.66,"cfu","N",""
"Cedar - East","27003900",2017-08-14,"MPRB",3.5,73.43,"cfu","N",""
"Cedar - Main","27003900",2017-08-14,"MPRB",29.5,60.77,"cfu","N",""
"Cedar - Point","27003900",2017-08-14,"MPRB",24,37.19,"cfu","N",""
"Hiawatha","27001800",2017-08-14,"MPRB",2076.5,12,"cfu","Y","ecoli_1dayGM"
"Hiawatha","27001800",2017-08-16,"MPRB",234.5,NA,"cfu","N",""
"Harriet - Main","27001600",2017-08-21,"MPRB",16.55,47.39,"cfu","N",""
"Harriet - SE","27001600",2017-08-21,"MPRB",56.3,81,"cfu","N",""
"Hiawatha","27001800",2017-08-21,"MPRB",132.5,83,"cfu","N",""
"Nokomis - 50th","27001900",2017-08-21,"MPRB",16.25,74,"cfu","N",""
"Nokomis - Main","27001900",2017-08-21,"MPRB",119.1,102,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-08-21,"MPRB",9.9,43.29,"cfu","N",""
"Bde Maka Ska - Main","27003100",2017-08-21,"MPRB",613.5,60.09,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2017-08-21,"MPRB",138.45,47.8,"cfu","N",""
"Cedar - East","27003900",2017-08-21,"MPRB",46.1,57.74,"cfu","N",""
"Cedar - Point","27003900",2017-08-21,"MPRB",24.55,96.41,"cfu","N",""
"Wirth","27003700",2017-08-21,"MPRB",1460.1,261.75,"cfu","Y","ecoli_1dayGM"
"Cedar - Main","27003900",2017-08-21,"MPRB",1211.85,136.26,"cfu","Y","ecoli_30dayGM"
"Wirth","27003700",2017-08-23,"MPRB",14,NA,"cfu","N",""
"Harriet - Main","27001600",2017-08-28,"MPRB",21.5,60.8,"cfu","N",""
"Harriet - SE","27001600",2017-08-28,"MPRB",29,56,"cfu","N",""
"Nokomis - 50th","27001900",2017-08-28,"MPRB",22.5,88,"cfu","N",""
"Nokomis - Main","27001900",2017-08-28,"MPRB",123.67,122,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2017-08-28,"MPRB",132,82.61,"cfu","N",""
